,date,state,fips,cases,deaths,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
3071,2021-03-14,Michigan,26,668859,16759,3166094.0,3925470.0,2053751.0,11.58,31.7,1156819.0,20.56,39.31,89216.0,64172.0,6426.0,0.807,,
3072,2021-03-14,Minnesota,27,497460,6814,2000939.0,2263220.0,1330645.0,12.69,35.48,715550.0,23.59,40.13,126.0,45642.0,8093.0,0.884,,
3073,2021-03-14,Mississippi,28,300780,6901,896984.0,1239205.0,589211.0,10.96,30.14,326212.0,19.8,41.64,0.0,18898.0,6350.0,0.724,,
3074,2021-03-14,Missouri,29,578274,8770,1867231.0,2415805.0,1188641.0,10.32,30.42,633641.0,19.37,39.36,0.0,38159.0,6217.0,0.773,,
3075,2021-03-14,Montana,30,101835,1393,395770.0,481155.0,251203.0,13.92,37.03,148811.0,23.5,45.02,12529.0,8395.0,7855.0,0.823,,
3076,2021-03-14,Nebraska,31,205049,2236,666417.0,833730.0,429096.0,12.79,34.45,247494.0,22.18,43.1,88.0,15765.0,8150.0,0.799,,
3077,2021-03-14,Nevada,32,299318,5119,989342.0,1169770.0,622883.0,11.45,32.12,352638.0,20.22,37.98,30636.0,22869.0,7425.0,0.846,,
3078,2021-03-14,New Hampshire,33,78615,1199,460696.0,565165.0,333706.0,11.45,33.88,155650.0,24.54,41.57,10593.0,11228.0,8258.0,0.815,,
3079,2021-03-14,New Jersey,34,838024,23903,3065373.0,3577765.0,2126722.0,12.22,34.51,1084991.0,23.94,40.28,54054.0,75859.0,8541.0,0.857,,
3080,2021-03-14,New Mexico,35,188311,3854,942171.0,1035005.0,608238.0,16.61,44.93,348248.0,29.01,49.36,28918.0,18306.0,8730.0,0.91,,
3081,2021-03-14,New York,36,1741620,48475,6295058.0,8237955.0,4226938.0,10.53,32.36,2049086.0,21.73,42.35,0.0,151066.0,7765.0,0.764,,
3082,2021-03-14,North Carolina,37,883888,11719,3414474.0,4267910.0,2193331.0,11.63,32.56,1219606.0,20.91,40.69,22799.0,83400.0,7952.0,0.8,,
3083,2021-03-14,North Dakota,38,101007,1488,317029.0,344170.0,197376.0,14.45,41.6,110128.0,25.9,45.16,8330.0,6330.0,8306.0,0.921,,
3084,2021-03-14,Ohio,39,989191,17871,3732147.0,4748935.0,2388057.0,11.87,31.93,1387721.0,20.43,40.63,107886.0,85837.0,7343.0,0.786,,
3085,2021-03-14,Oklahoma,40,432483,4701,1465197.0,1981405.0,942162.0,12.96,37.03,513020.0,23.81,50.07,29733.0,26681.0,6743.0,0.739,,
3086,2021-03-14,Oregon,41,159617,2329,1366471.0,1642605.0,870504.0,11.81,32.4,498278.0,20.64,38.95,32429.0,27662.0,6558.0,0.832,,
3087,2021-03-14,Pennsylvania,42,970914,24576,4191298.0,5446125.0,2812196.0,10.77,32.74,1378528.0,21.97,42.54,97630.0,124576.0,9731.0,0.77,,
3088,2021-03-14,Rhode Island,44,130502,2567,374193.0,463415.0,267498.0,10.5,35.32,111247.0,25.25,43.74,6779.0,7832.0,7393.0,0.807,,
3089,2021-03-14,South Carolina,45,533421,8875,1583500.0,1935035.0,1017665.0,11.16,30.76,574646.0,19.77,37.58,0.0,33739.0,6553.0,0.818,,
3090,2021-03-14,South Dakota,46,114623,1912,373065.0,457035.0,241971.0,15.22,42.17,134683.0,27.35,51.66,12398.0,7158.0,8091.0,0.816,,
3091,2021-03-14,Tennessee,47,775773,11536,1921346.0,2718400.0,1238369.0,9.66,28.13,659519.0,18.13,39.81,55485.0,40964.0,5998.0,0.707,,
3092,2021-03-14,Texas,48,2724143,46588,8421946.0,10967665.0,5417558.0,9.75,29.05,2827711.0,18.68,37.82,160708.0,211968.0,7310.0,0.768,,
3093,2021-03-14,Utah,49,378437,2027,1007495.0,1144940.0,611477.0,8.29,31.43,265873.0,19.07,35.71,29767.0,24904.0,7768.0,0.88,,
3094,2021-03-14,Vermont,50,16890,214,231610.0,292890.0,149158.0,12.46,37.12,77769.0,23.9,46.94,0.0,5726.0,9176.0,0.791,,
3095,2021-03-14,Virginia,51,594735,10019,2892286.0,3291575.0,1872241.0,12.5,33.89,1066807.0,21.93,38.56,64541.0,63765.0,7471.0,0.879,,
3096,2021-03-14,Washington,53,352225,5183,2562529.0,3132270.0,1638176.0,12.17,33.65,926711.0,21.51,41.13,60751.0,59802.0,7853.0,0.818,,
3097,2021-03-14,West Virginia,54,135468,2530,684336.0,823965.0,417836.0,14.51,38.19,259988.0,23.31,45.98,4989.0,11842.0,6608.0,0.831,,
3098,2021-03-14,Wisconsin,55,625556,7178,2072866.0,2233235.0,1324859.0,12.67,35.6,737620.0,22.75,38.36,1030.0,43257.0,7429.0,0.928,,
3099,2021-03-14,Wyoming,56,55163,691,211910.0,270015.0,129196.0,13.92,36.61,80582.0,22.32,46.65,5819.0,4839.0,8361.0,0.785,,
3100,2021-03-15,Alabama,1,508229,10329,1306419.0,1918560.0,854302.0,10.22,26.64,501344.0,17.42,39.13,7807.0,27106.0,5528.0,0.681,,
3101,2021-03-15,Alaska,2,60174,292,337141.0,472395.0,205256.0,18.12,46.09,132532.0,28.06,64.57,3784.0,5571.0,7615.0,0.714,,
3102,2021-03-15,Arizona,4,833391,16553,2605621.0,3024585.0,1629972.0,12.55,35.8,913522.0,22.39,41.55,47991.0,55772.0,7662.0,0.861,,
3103,2021-03-15,Arkansas,5,327060,5481,892588.0,1251620.0,586266.0,10.38,29.58,313372.0,19.43,41.47,9958.0,17033.0,5644.0,0.713,,
3104,2021-03-15,California,6,3626427,56630,12306608.0,16376020.0,8287692.0,10.13,31.15,4002159.0,20.98,41.45,423233.0,214448.0,5427.0,0.752,,
3105,2021-03-15,Colorado,8,446827,6121,1933717.0,2345060.0,1232096.0,12.51,33.58,720482.0,21.4,40.72,55078.0,43751.0,7597.0,0.825,,
3106,2021-03-15,Connecticut,9,293102,7788,1442439.0,1659085.0,952509.0,14.3,40.46,509812.0,26.72,46.53,30907.0,30511.0,8558.0,0.869,,
3107,2021-03-15,Delaware,10,90614,1511,333896.0,422015.0,208306.0,12.4,34.29,120782.0,21.39,43.34,16106.0,7603.0,7808.0,0.791,,
3108,2021-03-15,Florida,12,1979626,32347,7116355.0,9145275.0,4388959.0,11.42,33.13,2451940.0,20.43,42.58,8069.0,173075.0,8058.0,0.778,,
3109,2021-03-15,Georgia,13,1009499,17710,2790084.0,3981815.0,1689912.0,9.84,26.28,1044640.0,15.92,37.5,35737.0,56869.0,5356.0,0.701,,
3110,2021-03-15,Hawaii,15,28312,448,538235.0,681200.0,333759.0,14.69,38.01,208017.0,23.57,48.11,10200.0,12178.0,8601.0,0.79,,
3111,2021-03-15,Idaho,16,175774,1918,559659.0,671845.0,345005.0,11.87,31.32,212093.0,19.31,37.59,9485.0,11055.0,6186.0,0.833,,
3112,2021-03-15,Illinois,17,1213763,23216,4297923.0,5167015.0,2812496.0,11.9,33.92,1508375.0,22.19,40.78,100453.0,103731.0,8186.0,0.832,,
3113,2021-03-15,Indiana,18,676235,12864,2160312.0,2537330.0,1318159.0,12.69,32.09,854647.0,19.58,37.69,33083.0,40095.0,5956.0,0.851,,
3114,2021-03-15,Iowa,19,343303,5643,1145079.0,1288785.0,751143.0,13.42,36.29,423373.0,23.81,40.85,30523.0,29290.0,9283.0,0.888,,
3115,2021-03-15,Kansas,20,301134,4835,909577.0,1257325.0,623934.0,11.3,31.22,329299.0,21.42,43.16,9077.0,23805.0,8171.0,0.723,,
3116,2021-03-15,Kentucky,21,420010,5147,1532494.0,1798045.0,1044344.0,11.98,34.3,535241.0,23.38,40.25,35600.0,35519.0,7950.0,0.852,,
3117,2021-03-15,Louisiana,22,437565,9903,1484459.0,1890870.0,937967.0,11.83,31.93,550112.0,20.18,40.67,20082.0,29510.0,6348.0,0.785,,
3118,2021-03-15,Maine,23,47199,725,523269.0,583690.0,351485.0,14.17,38.93,190539.0,26.15,43.42,12872.0,13689.0,10184.0,0.896,,
3119,2021-03-15,Maryland,24,394240,8055,1991188.0,2430150.0,1335141.0,12.45,32.94,752735.0,22.08,40.2,29206.0,45630.0,7548.0,0.819,,
3120,2021-03-15,Massachusetts,25,603464,16673,2620671.0,2891100.0,1751693.0,13.13,38.02,904685.0,25.41,41.95,58922.0,60226.0,8738.0,0.906,,
3121,2021-03-15,Michigan,26,672687,16770,3170085.0,3925470.0,2056704.0,11.62,31.74,1160803.0,20.59,39.31,3991.0,57787.0,5786.0,0.808,,
3122,2021-03-15,Minnesota,27,498286,6815,2037382.0,2263220.0,1353203.0,13.03,36.13,734565.0,23.99,40.13,36443.0,44532.0,7896.0,0.9,,
3123,2021-03-15,Mississippi,28,300881,6903,904066.0,1239205.0,593525.0,11.06,30.38,329254.0,19.94,41.64,7082.0,18256.0,6134.0,0.73,,
3124,2021-03-15,Missouri,29,578559,8771,1897083.0,2415805.0,1205497.0,10.55,30.91,647356.0,19.64,39.36,29852.0,37603.0,6127.0,0.785,,
3125,2021-03-15,Montana,30,102055,1394,398858.0,481155.0,252446.0,14.12,37.32,150873.0,23.62,45.02,3088.0,8186.0,7659.0,0.829,,
3126,2021-03-15,Nebraska,31,205440,2236,684831.0,833730.0,444391.0,12.99,35.4,251322.0,22.97,43.1,18414.0,15917.0,8228.0,0.821,,
3127,2021-03-15,Nevada,32,299517,5121,1013805.0,1169770.0,640086.0,11.7,32.91,360316.0,20.78,37.98,24463.0,22559.0,7324.0,0.867,,
3128,2021-03-15,New Hampshire,33,78813,1199,465226.0,565165.0,336445.0,11.63,34.22,158168.0,24.74,41.57,4530.0,11392.0,8378.0,0.823,,
3129,2021-03-15,New Jersey,34,840846,23925,3112960.0,3577765.0,2158901.0,12.44,35.05,1104854.0,24.31,40.28,47587.0,77298.0,8703.0,0.87,,
3130,2021-03-15,New Mexico,35,188488,3855,952566.0,1035005.0,613331.0,16.87,45.43,353640.0,29.25,49.36,10395.0,16955.0,8086.0,0.92,,
3131,2021-03-15,New York,36,1748739,48537,6443462.0,8237955.0,4323082.0,10.83,33.12,2106643.0,22.22,42.35,148404.0,146737.0,7543.0,0.782,,
3132,2021-03-15,North Carolina,37,887002,11739,3480495.0,4267910.0,2233748.0,11.95,33.19,1253054.0,21.3,40.69,66021.0,85506.0,8153.0,0.816,,
3133,2021-03-15,North Dakota,38,101032,1488,321677.0,344170.0,198656.0,14.9,42.21,113549.0,26.07,45.16,4648.0,6527.0,8565.0,0.935,,
3134,2021-03-15,Ohio,39,990340,17871,3819317.0,4748935.0,2441898.0,12.21,32.67,1426711.0,20.89,40.63,87170.0,87935.0,7523.0,0.804,,
3135,2021-03-15,Oklahoma,40,432793,4701,1483295.0,1981405.0,955816.0,13.07,37.49,517222.0,24.16,50.07,18098.0,26094.0,6594.0,0.749,,
3136,2021-03-15,Oregon,41,159872,2333,1387803.0,1642605.0,888090.0,12.05,32.9,508427.0,21.06,38.95,21332.0,26874.0,6372.0,0.845,,
3137,2021-03-15,Pennsylvania,42,972772,24630,4283453.0,5446125.0,2862957.0,11.11,33.46,1422010.0,22.36,42.54,92155.0,135409.0,10577.0,0.787,,
3138,2021-03-15,Rhode Island,44,131487,2576,388420.0,463415.0,276994.0,11.06,36.67,117146.0,26.15,43.74,14227.0,8813.0,8319.0,0.838,,
3139,2021-03-15,South Carolina,45,534188,8878,1618854.0,1935035.0,1042042.0,11.38,31.44,586073.0,20.24,37.58,35354.0,34049.0,6613.0,0.837,,
3140,2021-03-15,South Dakota,46,114649,1912,378505.0,457035.0,244353.0,15.62,42.79,138196.0,27.62,51.66,5440.0,7462.0,8435.0,0.828,,
3141,2021-03-15,Tennessee,47,778768,11535,1952377.0,2718400.0,1260166.0,9.82,28.59,670717.0,18.45,39.81,31031.0,41875.0,6132.0,0.718,,
3142,2021-03-15,Texas,48,2728799,46690,8547673.0,10967665.0,5509231.0,9.89,29.48,2866512.0,19.0,37.82,125727.0,210881.0,7273.0,0.779,,
3143,2021-03-15,Utah,49,378658,2027,1008582.0,1144940.0,612437.0,8.3,31.46,266179.0,19.1,35.71,1087.0,24981.0,7792.0,0.881,,
3144,2021-03-15,Vermont,50,16992,214,239136.0,292890.0,153973.0,12.85,38.32,80189.0,24.68,46.94,7526.0,5771.0,9249.0,0.816,,
3145,2021-03-15,Virginia,51,595865,10060,2951945.0,3291575.0,1913741.0,12.75,34.58,1088037.0,22.42,38.56,59659.0,66502.0,7791.0,0.897,,
3146,2021-03-15,Washington,53,353344,5192,2626048.0,3132270.0,1686163.0,12.54,34.49,954856.0,22.14,41.13,63519.0,58966.0,7744.0,0.838,,
3147,2021-03-15,West Virginia,54,135678,2531,686081.0,823965.0,418889.0,14.57,38.28,261032.0,23.37,45.98,1745.0,11953.0,6670.0,0.833,,
3148,2021-03-15,Wisconsin,55,625888,7179,2107896.0,2233235.0,1346547.0,12.94,36.2,753712.0,23.13,38.36,35030.0,43283.0,7434.0,0.944,,
3149,2021-03-15,Wyoming,56,55327,691,212499.0,270015.0,129287.0,14.02,36.72,81121.0,22.34,46.65,589.0,3846.0,6645.0,0.787,,
3150,2021-03-16,Alabama,1,508717,10337,1332298.0,2004160.0,871536.0,10.44,27.17,511869.0,17.77,40.87,25879.0,27331.0,5574.0,0.665,,
3151,2021-03-16,Alaska,2,60277,292,339647.0,484795.0,206403.0,18.3,46.43,133907.0,28.21,66.27,2506.0,5280.0,7218.0,0.701,,
3152,2021-03-16,Arizona,4,833883,16574,2655283.0,3137385.0,1655300.0,12.91,36.48,939580.0,22.74,43.1,49662.0,58490.0,8036.0,0.846,,
3153,2021-03-16,Arkansas,5,327456,5493,897059.0,1332600.0,589436.0,10.44,29.73,314915.0,19.53,44.16,4471.0,16330.0,5411.0,0.673,,
3154,2021-03-16,California,6,3628489,56743,12686451.0,17386130.0,8540236.0,10.51,32.11,4153287.0,21.61,44.0,379843.0,251553.0,6366.0,0.73,,
3155,2021-03-16,Colorado,8,447149,6129,1948333.0,2345060.0,1239039.0,12.65,33.83,728689.0,21.52,40.72,14616.0,42517.0,7383.0,0.831,,
3156,2021-03-16,Connecticut,9,293955,7799,1460334.0,1749215.0,964706.0,14.5,40.96,517141.0,27.06,49.06,17895.0,30664.0,8601.0,0.835,,
3157,2021-03-16,Delaware,10,90751,1514,338429.0,436865.0,211783.0,12.61,34.75,122819.0,21.75,44.86,4533.0,7618.0,7823.0,0.775,,
3158,2021-03-16,Florida,12,1984417,32448,7197889.0,9824045.0,4436541.0,11.63,33.51,2498540.0,20.66,45.74,81534.0,176638.0,8224.0,0.733,,
3159,2021-03-16,Georgia,13,1011361,17735,2810272.0,4188145.0,1707798.0,9.88,26.47,1048574.0,16.08,39.45,20188.0,57724.0,5437.0,0.671,,
3160,2021-03-16,Hawaii,15,28357,448,546123.0,718390.0,339603.0,14.91,38.57,211174.0,23.99,50.74,7888.0,11718.0,8276.0,0.76,,
3161,2021-03-16,Idaho,16,176133,1931,566079.0,718305.0,348653.0,12.04,31.68,215214.0,19.51,40.19,6420.0,10980.0,6144.0,0.788,,
3162,2021-03-16,Illinois,17,1215745,23235,4379055.0,5531315.0,2856270.0,12.24,34.56,1551538.0,22.54,43.65,81132.0,111141.0,8771.0,0.792,,
3163,2021-03-16,Indiana,18,676799,12876,2170644.0,2786140.0,1323727.0,12.77,32.24,859950.0,19.66,41.39,10332.0,39686.0,5895.0,0.779,,
3164,2021-03-16,Iowa,19,343851,5658,1155003.0,1342995.0,755782.0,13.6,36.61,428963.0,23.95,42.57,9924.0,28947.0,9175.0,0.86,,
3165,2021-03-16,Kansas,20,301170,4835,917107.0,1264705.0,628555.0,11.47,31.48,334212.0,21.58,43.41,7530.0,23636.0,8113.0,0.725,,
3166,2021-03-16,Kentucky,21,420889,5166,1547563.0,1942585.0,1051308.0,12.17,34.64,543741.0,23.53,43.48,15069.0,36245.0,8113.0,0.797,,
3167,2021-03-16,Louisiana,22,438557,9925,1494482.0,2048220.0,945870.0,11.92,32.15,554135.0,20.35,44.06,10023.0,29733.0,6396.0,0.73,,
3168,2021-03-16,Maine,23,47388,725,528109.0,624990.0,354594.0,14.35,39.29,192866.0,26.38,46.49,4840.0,13699.0,10191.0,0.845,,
3169,2021-03-16,Maryland,24,394900,8080,2033434.0,2583900.0,1363597.0,12.66,33.63,765676.0,22.55,42.74,42246.0,45485.0,7524.0,0.787,,
3170,2021-03-16,Massachusetts,25,604666,16688,2633498.0,3069880.0,1759203.0,13.22,38.21,911506.0,25.52,44.54,12827.0,58190.0,8443.0,0.858,,
3171,2021-03-16,Michigan,26,675483,16796,3245598.0,4269320.0,2105973.0,11.93,32.5,1191877.0,21.09,42.75,75513.0,65473.0,6556.0,0.76,,
3172,2021-03-16,Minnesota,27,498994,6817,2046151.0,2350780.0,1358707.0,13.12,36.28,739883.0,24.09,41.68,8769.0,42737.0,7578.0,0.87,,
3173,2021-03-16,Mississippi,28,301250,6929,906140.0,1249855.0,595233.0,11.08,30.45,329647.0,20.0,42.0,2074.0,17927.0,6024.0,0.725,,
3174,2021-03-16,Missouri,29,579229,8797,1907859.0,2433085.0,1212720.0,10.62,31.09,651541.0,19.76,39.64,10776.0,37252.0,6070.0,0.784,,
3175,2021-03-16,Montana,30,102469,1397,401716.0,483525.0,254359.0,14.26,37.59,152426.0,23.8,45.24,2858.0,8303.0,7769.0,0.831,,
3176,2021-03-16,Nebraska,31,205646,2238,697176.0,871170.0,449836.0,13.36,36.04,258407.0,23.25,45.04,12345.0,14698.0,7598.0,0.8,,
3177,2021-03-16,Nevada,32,299875,5136,1020137.0,1188400.0,644080.0,11.8,33.12,363581.0,20.91,38.58,6332.0,22167.0,7197.0,0.858,,
3178,2021-03-16,New Hampshire,33,79070,1202,471480.0,581545.0,339922.0,11.84,34.68,161024.0,25.0,42.77,6254.0,11078.0,8147.0,0.811,,
3179,2021-03-16,New Jersey,34,844563,23966,3174729.0,3656595.0,2199384.0,12.72,35.74,1129830.0,24.76,41.17,61769.0,76470.0,8609.0,0.868,,
3180,2021-03-16,New Mexico,35,188664,3862,970496.0,1107735.0,621579.0,17.34,46.28,363688.0,29.64,52.83,17930.0,18783.0,8958.0,0.876,,
3181,2021-03-16,New York,36,1755450,48624,6571852.0,8618515.0,4404294.0,11.11,33.78,2160663.0,22.64,44.3,128390.0,149501.0,7685.0,0.763,,
3182,2021-03-16,North Carolina,37,888797,11753,3564207.0,4339140.0,2293986.0,12.3,33.98,1289585.0,21.87,41.37,83712.0,93581.0,8923.0,0.821,,
3183,2021-03-16,North Dakota,38,101181,1489,321693.0,362400.0,198709.0,14.91,42.21,113616.0,26.08,47.56,16.0,6264.0,8220.0,0.888,,
3184,2021-03-16,Ohio,39,992223,17992,3862956.0,5027395.0,2466334.0,12.38,33.05,1446823.0,21.1,43.01,43639.0,86746.0,7421.0,0.768,,
3185,2021-03-16,Oklahoma,40,433025,4788,1488390.0,2057835.0,960142.0,13.09,37.61,517951.0,24.26,52.01,5095.0,25874.0,6539.0,0.723,,
3186,2021-03-16,Oregon,41,160084,2348,1412282.0,1802395.0,905439.0,12.29,33.48,518520.0,21.47,42.73,24479.0,27186.0,6446.0,0.784,,
3187,2021-03-16,Pennsylvania,42,975872,24714,4340831.0,5533725.0,2901757.0,11.27,33.91,1442681.0,22.67,43.23,57378.0,116653.0,9112.0,0.784,,
3188,2021-03-16,Rhode Island,44,131750,2583,396843.0,491495.0,283670.0,11.31,37.46,119774.0,26.78,46.4,8423.0,9034.0,8528.0,0.807,,
3189,2021-03-16,South Carolina,45,534869,8881,1627125.0,2042685.0,1049599.0,11.45,31.6,589423.0,20.39,39.67,8271.0,32823.0,6375.0,0.797,,
3190,2021-03-16,South Dakota,46,114791,1912,379911.0,459375.0,245286.0,15.68,42.94,138707.0,27.73,51.93,1406.0,7593.0,8583.0,0.827,,
3191,2021-03-16,Tennessee,47,779888,11547,1960657.0,2744960.0,1265605.0,9.88,28.71,674887.0,18.53,40.19,8280.0,41859.0,6129.0,0.714,,
3192,2021-03-16,Texas,48,2734622,46824,8660886.0,11362975.0,5601318.0,9.99,29.87,2897500.0,19.32,39.19,113213.0,194431.0,6705.0,0.762,,
3193,2021-03-16,Utah,49,379139,2032,1030630.0,1212030.0,626747.0,8.56,32.15,274333.0,19.55,37.81,22048.0,21514.0,6711.0,0.85,,
3194,2021-03-16,Vermont,50,17047,215,243777.0,309820.0,156682.0,13.19,39.07,82273.0,25.11,49.65,4641.0,5697.0,9130.0,0.787,,
3195,2021-03-16,Virginia,51,597141,10104,2987320.0,3597985.0,1938252.0,12.93,35.0,1103311.0,22.71,42.15,35375.0,61944.0,7257.0,0.83,,
3196,2021-03-16,Washington,53,353981,5206,2665688.0,3396560.0,1714661.0,12.81,35.01,975197.0,22.52,44.6,39640.0,58644.0,7701.0,0.785,,
3197,2021-03-16,West Virginia,54,136019,2546,689649.0,876775.0,421226.0,14.65,38.48,262477.0,23.5,48.92,3568.0,11901.0,6641.0,0.787,,
3198,2021-03-16,Wisconsin,55,626537,7184,2130926.0,2528285.0,1356659.0,13.2,36.6,768454.0,23.3,43.42,23030.0,45496.0,7814.0,0.843,,
3199,2021-03-16,Wyoming,56,55352,693,213969.0,270015.0,130020.0,14.14,36.97,81809.0,22.47,46.65,1470.0,4022.0,6949.0,0.792,,
3200,2021-03-17,Alabama,1,509476,10363,1363987.0,2080870.0,893767.0,10.68,27.82,523649.0,18.23,42.44,31689.0,27167.0,5541.0,0.655,,
3201,2021-03-17,Alaska,2,60451,293,345987.0,499625.0,210932.0,18.56,47.3,135810.0,28.83,68.3,6340.0,5460.0,7464.0,0.692,,
3202,2021-03-17,Arizona,4,834329,16586,2697523.0,3299085.0,1682456.0,13.13,37.06,955402.0,23.11,45.33,42240.0,57709.0,7928.0,0.818,,
3203,2021-03-17,Arkansas,5,327781,5507,912660.0,1336570.0,602085.0,10.58,30.24,319158.0,19.95,44.29,15601.0,16211.0,5372.0,0.683,,
3204,2021-03-17,California,6,3631857,56976,13161027.0,17612260.0,8847129.0,11.0,33.31,4347379.0,22.39,44.57,474576.0,299789.0,7587.0,0.747,,
3205,2021-03-17,Colorado,8,447840,6136,1987533.0,2536780.0,1262328.0,12.97,34.51,746744.0,21.92,44.05,39200.0,41865.0,7270.0,0.783,,
3206,2021-03-17,Connecticut,9,294328,7807,1483587.0,1774555.0,977155.0,14.82,41.61,528525.0,27.41,49.77,23253.0,30144.0,8455.0,0.836,,
3207,2021-03-17,Delaware,10,91123,1516,346179.0,461335.0,218487.0,12.79,35.55,124533.0,22.44,47.38,7750.0,8702.0,8936.0,0.75,,
3208,2021-03-17,Florida,12,1989016,32503,7332554.0,9981955.0,4524707.0,11.93,34.14,2562319.0,21.07,46.48,134665.0,180340.0,8397.0,0.735,,
3209,2021-03-17,Georgia,13,1013340,17801,2814158.0,4284205.0,1710417.0,9.89,26.51,1050574.0,16.11,40.35,3886.0,57880.0,5451.0,0.657,,
3210,2021-03-17,Hawaii,15,28423,448,559118.0,735390.0,349281.0,15.25,39.49,215871.0,24.67,51.94,12995.0,11894.0,8400.0,0.76,,
3211,2021-03-17,Idaho,16,176589,1937,566777.0,726515.0,349038.0,12.07,31.72,215734.0,19.53,40.65,698.0,9892.0,5535.0,0.78,,
3212,2021-03-17,Illinois,17,1217258,23255,4469795.0,5664615.0,2909272.0,12.57,35.27,1592976.0,22.96,44.7,90740.0,113886.0,8987.0,0.789,,
3213,2021-03-17,Indiana,18,677705,12893,2206988.0,2817710.0,1345400.0,13.01,32.78,875577.0,19.98,41.85,36344.0,38939.0,5784.0,0.783,,
3214,2021-03-17,Iowa,19,344268,5668,1155384.0,1377395.0,756625.0,13.61,36.62,429403.0,23.98,43.66,381.0,26501.0,8399.0,0.839,,
3215,2021-03-17,Kansas,20,301763,4837,931281.0,1371785.0,638421.0,11.67,31.97,339940.0,21.91,47.09,14174.0,23092.0,7926.0,0.679,,
3216,2021-03-17,Kentucky,21,421780,5197,1582305.0,1953155.0,1072092.0,12.52,35.42,559194.0,24.0,43.72,34742.0,37642.0,8425.0,0.81,,
3217,2021-03-17,Louisiana,22,439002,9955,1519050.0,2062360.0,963135.0,12.12,32.68,563448.0,20.72,44.36,24568.0,29967.0,6446.0,0.737,,
3218,2021-03-17,Maine,23,47591,725,528359.0,636990.0,354939.0,14.36,39.31,193048.0,26.4,47.39,250.0,12417.0,9237.0,0.829,,
3219,2021-03-17,Maryland,24,395817,8099,2082976.0,2671490.0,1397258.0,12.93,34.45,782003.0,23.11,44.19,49542.0,45985.0,7606.0,0.78,,
3220,2021-03-17,Massachusetts,25,606377,16732,2710203.0,3159090.0,1805897.0,13.68,39.32,942557.0,26.2,45.83,76705.0,56612.0,8214.0,0.858,,
3221,2021-03-17,Michigan,26,679274,16800,3310710.0,4357770.0,2152908.0,12.18,33.15,1216351.0,21.56,43.64,65112.0,68484.0,6857.0,0.76,,
3222,2021-03-17,Minnesota,27,500030,6824,2080648.0,2494350.0,1379321.0,13.45,36.89,758802.0,24.46,44.23,34497.0,44097.0,7819.0,0.834,,
3223,2021-03-17,Mississippi,28,301602,6936,921413.0,1314855.0,604746.0,11.28,30.96,335856.0,20.32,44.18,15273.0,17158.0,5765.0,0.701,,
3224,2021-03-17,Missouri,29,580040,8806,1939762.0,2623475.0,1235858.0,10.8,31.61,663018.0,20.14,42.75,31903.0,36343.0,5922.0,0.739,,
3225,2021-03-17,Montana,30,102602,1398,406867.0,517205.0,257975.0,14.43,38.07,154190.0,24.14,48.39,5151.0,8177.0,7651.0,0.787,,
3226,2021-03-17,Nebraska,31,205896,2238,712099.0,873070.0,457500.0,13.74,36.81,265864.0,23.65,45.13,14923.0,14961.0,7734.0,0.816,,
3227,2021-03-17,Nevada,32,300177,5148,1034347.0,1302310.0,651736.0,12.04,33.58,370823.0,21.16,42.28,14210.0,22243.0,7221.0,0.794,,
3228,2021-03-17,New Hampshire,33,79367,1202,478758.0,607415.0,345874.0,12.0,35.21,163149.0,25.44,44.67,7278.0,10485.0,7711.0,0.788,,
3229,2021-03-17,New Jersey,34,848875,24004,3254946.0,3878855.0,2251222.0,13.09,36.65,1162372.0,25.35,43.67,80217.0,77142.0,8685.0,0.839,,
3230,2021-03-17,New Mexico,35,188907,3874,983709.0,1131335.0,630828.0,17.56,46.91,368179.0,30.08,53.95,13213.0,20439.0,9748.0,0.87,,
3231,2021-03-17,New York,36,1762032,48686,6700442.0,8921845.0,4487772.0,11.37,34.44,2211524.0,23.07,45.86,128590.0,144104.0,7408.0,0.751,,
3232,2021-03-17,North Carolina,37,890484,11783,3630467.0,4596440.0,2337632.0,12.6,34.62,1321297.0,22.29,43.83,66260.0,93062.0,8873.0,0.79,,
3233,2021-03-17,North Dakota,38,101315,1490,325202.0,367000.0,200698.0,15.06,42.67,114769.0,26.34,48.16,3509.0,6349.0,8331.0,0.886,,
3234,2021-03-17,Ohio,39,993681,17992,3928456.0,5173835.0,2507736.0,12.62,33.61,1474716.0,21.45,44.26,65500.0,87425.0,7479.0,0.759,,
3235,2021-03-17,Oklahoma,40,433516,4788,1519597.0,2132425.0,975627.0,13.49,38.4,533659.0,24.66,53.89,31207.0,26397.0,6671.0,0.713,,
3236,2021-03-17,Oregon,41,160348,2358,1414113.0,1851555.0,906252.0,12.33,33.53,519950.0,21.49,43.9,1831.0,25040.0,5937.0,0.764,,
3237,2021-03-17,Pennsylvania,42,979065,24749,4491125.0,5860715.0,3012928.0,12.02,35.08,1538429.0,23.53,45.78,150294.0,121873.0,9520.0,0.766,,
